id	count	hate_speech	offensive_language	neither	class	tweet
8615	3	0	3	0	1	Η Κάρολ πρόκειται να τον Τζωρτζ και τη Λένη αυτή τη σκύλα. 
8616	3	0	3	0	1	Ο Carrahs σκύλα ... 
8617	6	0	6	0	1	Ο Κάρτερ πρέπει να κλείσει το σκατά, ο γαμημένος σκύλος προσπαθεί πάντα να αρχίσει σκατά 
8619	3	0	0	3	2	Ο Casey Matthews είναι τόσο σκουπίδια, είναι ΜΕΓΑΛΟΣ 
8620	3	0	3	0	1	Πιάσε με σκατά απόψε @ viplounge901 ... #NoLineNo Περιμένετε και αυτή τη σκύλα ... #MeetMeThere http://t.co/ZQvGMLzqfE 
8621	3	0	3	0	1	Πιάσε με στο επεισόδιο του Vampire Diaries αύριο το βράδυ. Σκατά χαστούκι @KatGraham 
8622	3	0	3	0	1	Πιάσε αυτό το τζετ σκαπάνη 
8623	3	0	3	0	1	Ενημερωθείτε για το Lingo itty bitty bitch 
8624	3	0	3	0	1	Επειδή είμαι ένα τρόπαιο που κυνηγά λίγο σκύλα 
8625	3	0	3	0	1	Επειδή είμαι ο τύπος της NIGHHA για να αστειεύομαι ή να παίζω, οπότε μην είσαι λίγο σκύλα 
8626	3	0	3	0	1	Αιτία LSU σκουπίδια RT @BreesInDaCut: Γιατί κάνουν την κατάταξη του Playoff College τόσο νωρίς; 
8627	3	0	3	0	1	Γιατί σκύλα. Προτιμώ να τρώω μουνί και μετά να τρώω το δικό μου. 
8628	3	0	3	0	1	Επειδή ξέρετε .. Όλες οι τσάπες παίζουν πάρα πολύ. 
8629	3	0	1	2	2	Τα σκουπίδια Cavs επίσης 
8630	3	1	2	0	1	Η Cay πήρε ολόκληρο το αναμμένο νέο της clicc από το σχολείο & amp 
8631	3	1	2	0	1	"Ο Κέι είπε ""καλά σκύλα που Εσύ βρισκόσουν σε κατ 'οίκον περιορισμό, οπότε δεν περπατάς ΟΧΙ! & # 128514; & # 128557; & # 128514; Ωμ, τη μισώ "
8632	3	3	0	0	0	Κατάπαυση του πυρός; Ας δούμε πόσο καιρό μπορούν να πάνε αυτά τα κεφάλια χωρίς να προσπαθήσουν να επιτεθούν στο Ισραήλ και στη συνέχεια να φωνάξουν στα εθνικά μέσα ενημέρωσης όταν αναδυθούν ξανά 
8633	3	1	2	0	1	Γιορτάζουμε ενώ είσαι σκύλα. 
8634	3	0	2	1	1	Τα δόντια των διασημοτήτων είναι πραγματικά λευκά σαν σκατά. Εννοώ, μην με παρεξηγείτε, δεν είναι κίτρινο, αλλά χρειάζομαι οποιαδήποτε οδοντόκρεμα που χρησιμοποιούν 
8635	3	3	0	0	0	Celtic σημαίνει λευκά σκουπίδια. Αν κάποιος λέει ότι είναι Κέλτικος, αυτό σημαίνει ότι είναι λευκά σκουπίδια. 
8637	3	0	0	3	2	Βιβλία Chaber: BRAGADAYJAH 24 http://t.co/bTMLYNNKZp: Nimrod the Cushite, πρώτος βασιλιάς της γης. Βλέπε Bragadayjah 24 
8638	3	0	0	3	2	Βιβλία Chaber: BRAGADAYJAH 315 http://t.co/qTr6lzCsdj: Περαιτέρω περιορισμοί στην κατανάλωση ορισμένων εντόμων και πουλιών 
8639	3	1	2	0	1	Τσαντ Τζόρνταν σε αυτή τη σκύλα. 
8640	3	0	1	2	2	Η πιθανότητα είναι σκουπίδια 
8641	3	0	3	0	1	Οι πιθανότητες κάνουν τους πρωταθλητές Νίκα να μην σας εμποδίζουν τίποτα 
8642	3	0	3	0	1	Οι πιθανότητες κάνουν τους πρωταθλητές Νίκα να μην σας εμποδίζουν τίποτα! 
8643	3	0	3	0	1	Αλλάξτε το παιχνίδι στο u bitches & # 128526 
8644	3	0	1	2	2	Καρδιές #cod, κίτρινο # ρύζι, σοτάρι & καρδιές σπανάκι και αγκινάρας. Φτιαγμένο με αγάπη για το @voxpulchra. & # 8230; http://t.co/vWjWlghRGO 
8645	3	0	3	0	1	Ο Τσάρλεν λαχταρούσε χρωματιστό κόκορα 
8646	3	0	1	2	2	Τα μάτια του Charles Tillmans είναι πιο κίτρινα από το καλαμπόκι 
8647	3	0	2	1	1	Ο Τσαρλς έτρωγε σκουπίδια Ντόμινο σε αυτή τη φωτογραφία ... ξέρετε ότι ήταν ακόμα φτωχός εκείνη τη στιγμή 
8648	3	0	0	3	2	Ο Τσάρλι Μπέικερ για την Mass Gov..η εφημερίδα με τα περισσότερα lib στα περισσότερα κράτη υποστηρίζει το «R» για τον Gov! DoG http://t.co/DRSXOzTRUI μέσω @BostonGlobe 
8649	3	0	0	3	2	Ο Τσάρλι Βαλτιμόρη φαίνεται καλός για το 45 & # 128563 
8650	3	0	0	3	2	Charlie Clips εναντίον Yung Ill κριτική http://t.co/TwHJ0w1QJQ 
8651	3	0	0	3	2	Ο Τσάρλι Κρίστ (R, I, D - FL) φημολογείται ότι απαιτεί απαρίθμηση. #sayfie 
8652	3	0	0	3	2	Ο Τσάρλι Κρίστ Χάνοντας 50.000 θέσεις εργασίας στη Φλόριντα για την αύξηση του ελάχιστου μισθού είναι & # 8216; Αξίζει # 8217; - Συντηρητικό Byte http://t.co/y3JYJ2Yf4L μέσω @conservativebyt 
8653	3	0	1	2	2	Ο Τσάρλι Κριστ και ο Ρικ Σκοτ είναι αμφότεροι, αλλά ενδιαφέρον είναι ότι ο Κριστ δεν έχει ακόμη προβάλει μία, μόνο μία, θετική πολιτική διαφήμιση. 
8654	3	0	0	3	2	Ο Τσάρλι Κριστ ζήτησε να κρατήσει τις δημοσκοπήσεις στο Μπράουαρντ ανοιχτές μέχρι τις 21:00, ισχυριζόμενες μεγάλες γραμμές. Οι αναφορές των μέσων ενημέρωσης αναφέρουν ότι το φως προσέλευσης στο Broward. 
8655	3	0	0	3	2	Ο Τσάρλι Κρίστ κερδίζει δημοκρατικό πρωτάθλημα στον αγώνα του κυβερνήτη της Φλόριντα, τα σχέδια AP http://t.co/Gy9uRBtQ1q μέσω @WSJ 
8656	3	0	0	3	2	Ο Τσάρλι Κριστ, παράνομος, μίσος, επαναπροσδιορισμός και κακομεταχείριση για χειραψία του Προέδρου. Τι χώρα! Τι δημοκρατία! 
8657	3	0	0	3	2	Ο Τσάρλι Ντανιέλ ξεκινά & # 8216 
8658	3	0	0	3	2	Ο Τσάρλι Ντανιέλ θα μπορούσε να έχει κάνει καλύτερη δουλειά! # ΜΝΦ 
8659	3	0	0	3	2	Charlie Furbush #WhyDidIGoogle @midnight 
8660	3	0	0	3	2	Ο Τσάρλι Τζέιμπικς μπερδεύτηκε με την πρόκληση για τον πάγο και αντίθετα πέταξε ένα κουβά με διαμάντια στο κεφάλι του 
8661	3	0	0	3	2	"Charlie Kimball: ""Δεν έχω πουθενά"" http://t.co/x5gyZ46koT #IndyCar # MAVTV500 "
8662	3	0	0	3	2	Τσάρλι Παρ! Φεστιβάλ μουσικής στην κορυφή του βουνού http://t.co/bG3UWdPZnn 
8663	3	0	0	3	2	Charlie Rangel: Μερικοί Ρεπουμπλικάνοι πιστεύουν ότι η δουλεία δεν έχει τελειώσει »| Αλήθεια επανάσταση: http://t.co/NpbdPk0Cqz  Bam, Race Card Ψηφίστε τους Δημοκρατικούς 
8664	3	0	0	3	2	Τσάρλι Σέιν 
8665	3	0	0	3	2	Η Charlie Sheen δεν απογοητεύει ποτέ. 
8666	3	0	0	3	2	"Η Charlie Sheen θέλει να επιστρέψει στο ""Two and a Half Men"" | http://t.co/kVMDoGDcLQ "
8667	3	0	0	3	2	Βίντεο μήνυμα του Τσάρλι Σέιν προς τον Πρόεδρο Ομπάμα http://t.co/kCRWTbCqZd 
8668	3	0	0	3	2	Τσάρλι και εγώ! :) λατρεύουμε αυτό το σκυλί !! :) http://t.co/8AQXiYg6Ov 
8669	3	0	0	3	2	Ο Τσάρλι και ο Ρον ασκούν συνεχώς θερμότητα για ολόκληρη την καριέρα τους 
8670	3	0	0	3	2	Τσάρλι με δάγκωσε 
8671	3	0	3	0	1	Τα άλογα του Τσάρλι απορροφούν τον κώλο 
8672	3	0	2	1	1	Ο Τσάρλι είναι ανόητος! #Σκάνδαλο 
8673	3	0	0	3	2	Η Τσάρλι είναι τόσο αξιολάτρευτο. http://t.co/TMpBYyjGFL 
8674	3	0	0	3	2	Ο Τσάρλι μοιάζει αυτός που έκανε αυτό το 3. 
8675	3	0	3	0	1	Ο Τσάρλι δεν φουκίν στο Όστιν .. Κάθε εβδομάδα κάποιος ξεκινάει την ομάδα. 
8676	3	0	0	3	2	Το Charli xcx είναι bae 
8677	3	0	3	0	1	Ο Τσέιζ έχει πραγματικά τσάπες σε κάθε πολιτεία, είναι τρελό το όνομα του αλήθεια 
8678	6	0	6	0	1	Κυνηγήστε το μουνί, είναι αμαρτία. Πέφτει στην αγκαλιά, είναι ευλογία. 
8679	3	2	1	0	0	Κυνηγώντας αυτές τις τσάπες, καλύτερα να κερδίσετε χρήματα 
8680	3	0	3	0	1	Εξαπάτησα τον τρόπο να πάρω; Χαχαχα, αυτή η σκύλα αστεία αν ανησυχείς τόσο για μένα, τότε σταμάτα να με υποτιμάς με χαζά 
8681	3	1	2	0	1	Cheater cheater κολοκύθα τρώγων πού θα βρείτε ότι δεν υπάρχει καλή λευκή σκουπίδια. # σκουπίδια #sloots 
8682	3	0	3	0	1	Η εξαπάτηση δεν αφορά καλές γυναίκες και τσάπες .. Απλώς για ένα εναλλακτικό καρύδι .. RT @whoelsebutkey: Ο Niggas εξαπατά τις καλές γυναίκες καθημερινά, Β. 
8683	3	0	3	0	1	Ελέγξτε τη σκαπάνη του γιατί την ελέγξω & # 128175 
8684	3	1	2	0	1	Ελέγξτε τις slutty παχιά φίλες σας στο Instagram φωτογραφίες. Δείτε αν δεν έχει πέντε niggaz σε κάθε φωτογραφία που διψά για λίπος κορίτσι. 
8685	3	0	0	3	2	Αναιδείς σκέψεις καθώς ο κόκορας κοράει. 
8686	3	0	0	3	2	Ευθυμία Τσάρλι. 
8687	3	0	0	3	2	Εύθυμη νεαρή κοπέλα RT @ shik702 @BmoreHumble foreverrrr younnnnng * αρπάζει φιάλη και αγκαλιές * 
8688	6	0	6	0	1	Τυρί σκύλα chupacabra ψάχνει fuxk http://t.co/gWhNZ0JCb1 
8689	3	0	0	3	2	Cheez-Its, Honey BBQ Lays, Oreos και ένα τερατώδες ποτήρι 2% αυτή τη στιγμή. Είμαι το αγόρι με αφίσες. 
8690	3	0	3	0	1	Οι τσάπες του Σικάγου λατρεύουν το ροζ κραγιόν & # 128530 
8691	3	0	3	0	1	Το Σικάγο Νίγκας πείτε στους σκύλους τίποτα όταν προσπαθούν να κάνουν δεδομένα mfa .. !! & # 128553 
8692	3	0	2	1	1	Το Chick fil a δεν αφορά το anti gay. Πρόκειται για την πρώτη τροπολογία. Εάν δεν το καταλάβατε, τότε δεν έχετε κανένα δικαίωμα να προσβάλλετε τα δικαιώματα. 
8693	3	0	3	0	1	Ο Chick πήρε έναν άντρα αλλά χωρίς άκρα. Ο Νίγκας πήρε τσάπες αλλά όχι δίπλωμα. Δεκάρα 
8694	3	0	3	0	1	Οι νεοσσοί με θυμώνουν για tweet για τσάπες σαν να μιλάω για ένα συγκεκριμένο άτομο lol συγγνώμη κυρίες αν το παπούτσι ταιριάζει τότε φορέστε το 
8695	3	2	1	0	0	Οι νεοσσοί λατρεύουν αυτά τα άσχημα hipster fagots. Prolly γιατί μοιάζουν με τον μπαμπά που δεν ήταν ποτέ στη ζωή τους. 
8696	3	1	2	0	1	Οι οπαδοί των Chiefs είναι οι μόνοι που ισχυρίζονται ότι οι επιλογές μου είναι λάθος σχετικά με το σκουπίδια Dogshit Quarterback Alex Smith. 
8697	3	3	0	0	0	"Chill RT @PhillyTheBoss Εάν γίνω ποτέ πρόεδρος, η Imma απαγορεύει τον Henny από την Αμερική ..... ""gotcha σκύλα"" "
8698	3	0	3	0	1	Χαμηλή σκύλα δεν είμαστε ερωτευμένοι 
8699	3	0	3	0	1	Χαλαρώστε με τη δίψα σκύλα τα κοτόπουλα μου ακριβώς δίπλα μου! Για πραγματική σκαπάνη !! 
8700	3	1	2	0	1	Chill, δεν είμαι coon RT @AmbitiousCam: Sick of you fake bougie ass coons lol 
8701	4	0	4	0	1	Chillin στην κουκούλα με την καθυστερημένη μαργαρίτα μου. Νιώθω σαν στο σπίτι μου. 
8702	3	0	3	0	1	Chillin με την σκύλα μου που δεν διστάζει ποτέ απόψε. 
8703	3	0	3	0	1	Chillin με τη βασική μου σκαπάνη Becky http://t.co/hLKO2LnsuX 
8705	3	0	2	1	1	Επιλογή τσοκ στα Twinkies & gt 
8706	3	0	2	1	1	Το κέικ σοκολάτας είναι τόσο σκουπίδια. 
8707	3	0	3	0	1	Κόψτε την κορυφή στην Porsche που είναι ένα ακέφαλο άλογο ... Επέκταση όσο μια επέκταση σχοινί σκύλα Μπάλα όπως η Ιορδανία και παίζω πλήρες γήπεδο 
8708	6	4	2	0	0	Ο Chris Bosh προσπαθεί να ντρέψει το τρόπαιο σαν ένα πραγματικό fagot smh 
8709	3	0	3	0	1	Ο Chris Brown παίρνει σκύλες bruh lmao 
8711	3	0	1	2	2	Ο Chris Paul σκουπίζει το LMFAO 
8712	3	0	3	0	1	Κρις ένας φίλος 
8713	3	0	3	0	1	Ο Chris bosh έκανε τη ντάνι πράσινη σκύλα του χθες το βράδυ 
8714	3	1	2	0	1	Το Chuck E Cheese δεν είναι το ίδιο με όταν ήμουν παιδί. Τσεκάρετε μια κοκαλιάρικο σκύλα & amp 
8715	3	0	1	2	2	Ciara όχι ένα όνομα γκέτο .. Λοιπόν, αλλά αυτό & # 8217 
8716	3	0	2	1	1	Διακοπή τσιγάρων και wtf είναι τα μάτια μου λαμπερά σαν τον Τσάρλι Μέρφι στον τρελό πραγματικό κόσμο lol http://t.co/eRkuSr3Q 
8717	3	1	2	0	1	Citi field bitches http://t.co/gHxXmb3M 
8718	3	0	1	2	2	Το κτίριο των ουρανοξυστών της εθνικής οδού ανάβει κίτρινο μπλε http://t.co/kOC9uYBFqV 
8719	3	0	3	0	1	Ισχυρίστε ότι είστε αφεντικό, αλλά εσείς είσαστε σπασμένα σκύλα & # 128514 
8720	3	2	1	0	0	Ομάδα επιβραδύνσεων ... 
8721	3	0	3	0	1	Τα αριστοκρατικά πλούσια παιδιά της οικογένειας που κάνουν ναρκωτικά και η τρικίνα είναι όλα γκέτο και σκατά, ενώ τα πραγματικά φτωχά παιδιά γκέτο που αναζητούν εκπαίδευση για να βγουν από εκεί 
8722	3	0	3	0	1	CleanUp σκύλα μόλις πήρα από το τηλέφωνο με em! 
8723	3	0	0	3	2	Φυσικά φοβάμαι τα πουλιά http://t.co/qA4O9Dr4vp 
8724	3	0	0	3	2	Το Κλίβελαντ είναι η καλύτερη ομάδα για το manziel ειλικρινά το OC μπορεί να χρησιμοποιήσει την παράβαση που είχε με τα κοκκινομάλλα & amp 
8725	3	0	3	0	1	Κλείστε τα μάτια σας και αφήστε τον κόσμο να ζωγραφίσει χίλιες εικόνες, ένα καλό κορίτσι αξίζει χίλιες σκύλες ... 
8726	3	0	3	0	1	"Το σύννεφο μένει να κλέβει φράσεις ανθρώπων πρώτα παίρνει jens λέγοντας ""φίλος"" και μετά παίρνει τη δική μου λέγοντας ""το nigg μου"" πάρτε το δικό μου nig dam "
8727	3	0	3	0	1	Κλόουν κώλο nigguh 
8728	3	1	2	0	1	Ο Κλόουνι είναι ένας σκύλας που παίρνει τον κώλο του από την ομάδα μου 
8729	3	0	0	3	2	Λοιπόν! Χρειάζεστε ένα κίτρινο για τον Wilson! 
8730	3	0	3	0	1	Δεν μπορώ να εμπιστευτώ ή να μην αφήσω μια σκύλα 
8731	3	0	3	0	1	Κόκορας slappin σκύλες από το 95 
8732	3	0	3	0	1	Κόκορες σκύλες με μπροστινά δόντια που προεξέχουν από το κορόιδο του αντίχειρα & lt 
8733	3	0	3	0	1	Το κακάο ξεφουσκώνει !!!! 
8734	3	0	3	0	1	Κωδικός μουνί σιωπής! H&M nigga ελευθερώστε το nigga ceddy μου. δ Ραδά. κουν. κούκλα. Φράγκο Νίγκας μου lukis n nigga j mo 
8735	3	0	3	0	1	Κοκ και λευκές σκύλες. 
8736	3	0	3	0	1	"Συνταγματάρχης Σάντερς, Μέρος 2: ""... και εκείνοι οι γιοι των σκύλων"" το έσυραν έξω και το επέκτειναν και το έδωσαν κάτω που είμαι τόσο τρελός! "" "
8737	3	0	3	0	1	Comcast σταματήσει να είναι twat και στην πραγματικότητα λειτουργεί ευχαριστώ 
8738	3	0	3	0	1	Επιστροφή σκαπάνη @ kati_dupree843 http://t.co/1UPxvDJJNa 
8739	3	0	3	0	1	Ελάτε για τους brothas και άλλα MOC για διαφορές πολιτισμού όπως ... σκύλα παρακαλώ 
8740	3	0	3	0	1	Ελάτε να πάρετε αυτό το μουνί γατόψαρο 
8741	6	1	4	1	1	Έλα η σκύλα της, θέλω αυτό το ατημέλητο toppy 
8742	3	0	0	3	2	Ελάτε στο σπίτι από τη δουλειά σας στις Bridesmaids, Twinkies και ένα μπουκάλι κρασί #bestroommateever @TheFaithAnne 
8743	3	0	2	1	1	Ελάτε στο Tank, σπάστε τις πλάτες των dem hoes! 
8744	3	0	0	3	2	Έλα άνθρωπος RT @BasedLaRock: Ο Oreo πρέπει να χαλαρώσει & # 128686 
8745	3	2	1	0	0	Έλα και πάρτε ότι οι κοτοπουλάδες αγαπούν το κοτόπουλο από τους παπάδες http://t.co/YjFh2HaVav 
8746	3	0	3	0	1	Βγείτε έξω το μουνί της και πήγαινε στον κώλο της βγήκε από τον κώλο της και πήγαινε στο στόμα της 
8747	3	0	3	0	1	Ελάτε μέσω της Keyshia, βασίλισσας της THOTs σκύλα !! 
8748	3	0	3	0	1	Ελάτε από μια παχιά σκύλα 
8749	3	0	3	0	1	"Οι σχολιαστές σκύβουν στο Bird για ""συρόμενη"", αλλά 2 παιδιά Port το κάνουν στον Buddy και φταίει ο Buddy !; "
8750	3	0	3	0	1	Εντελώς εκτός θέματος, idgaf για αυτό το αρκετά καλό 
8751	6	1	1	4	2	Ο Conan Obrien πρέπει να ζήσει μια ζωή με αυτά τα 80 εκατομμύρια δολάρια. 
8752	3	0	3	0	1	Αυτοπεποίθηση με έναν τρόπο, μουνί με άλλο τρόπο. Τόσο περίεργο 
8753	3	0	1	2	2	Οι μπερδεμένες περιστάσεις φαίνεται να παρεμποδίζουν το υψηλό σας ... Περισσότερα για την Παρθένο http://t.co/nrAAI6dhVx 
8754	3	1	2	0	1	Συγχαρητήρια για το ότι είσαι μουνί και κάνεις το μακιγιάζ σου χειρότερο από ένα 12χρονο. Άσχημη σκύλα 
8755	3	1	2	0	1	Συγχαρητήρια, όπως και κάθε άλλη υλιστική αμερικανική σκύλα. & # 128079; 
8756	3	0	1	2	2	Μάθετε & # 237; τα μαύρα μάτια σου  Και τώρα δεν μπορώ να ζήσω χωρίς αυτούς 
8757	3	0	3	0	1	Έλεγχος τσαλακιών .. 
8758	3	0	3	0	1	Έλεγξε το καλώδιο aux όλο το σπίτι και δυόμισι ώρες οδικώς και δεν επαναλάμβανε ούτε ένα τραγούδι. Σίγουρα ο φίλος σου δεν μπορούσε να κάνει αυτή τη σκύλα 
8759	3	0	3	0	1	Το μαγείρεμα του πρωινού στο γυμνό είναι κατάσταση συζύγου; Γαμώτο όχι. Στην πραγματικότητα έχω μαγειρέψει πριν & amp 
8760	3	0	0	3	2	Δροσερό, διασκεδαστικό πράγμα που πρέπει να σκεφτείτε: τα μυριάδες διαστημικά σκουπίδια που ταξιδεύουν με χιλιάδες μίλια την ώρα ακριβώς πάνω από εσάς & # 8594; http://t.co/L7zmXIyVQy 
8761	3	0	3	0	1	Coons RT @YSL_Ron: αυτές οι τσάπες λατρεύουν να βάζουν μακαρόνια και σαλάτα στο ίδιο γαμημένο πιάτο .... * smh * 
8762	3	0	0	3	2	Το φως Coors είναι σκουπίδια. Μπλιαχ. Δεν μου αρέσει καν μπύρα. 
8763	3	0	2	1	1	Ο Corey είναι σκουπίδια 
8764	3	0	0	3	2	Διόρθωση:  & gt; & gt; & gt; & gt; Όταν ο ουρανός είναι κίτρινος, ο θάνατος είναι πάνω μας. Όχι, φοβάμαι 
8765	4	0	4	0	1	Διόρθωση: Καλύτερα να φέρει ΕΝΑ αριστοκρατικό σκύλα σπίτι γιατί η μαμά δεν πρόκειται να ασχοληθεί με τυχαίες τσάπες στο σπίτι! & # 128131 
8766	3	0	3	0	1	Κόστος 250 $ RT @BrandNewAndrew: & # 8220 
8767	3	1	2	0	1	Θα μπορούσα να είμαι σκύλα & # 128564 
8768	3	0	3	0	1	Δεν μπόρεσα να ενδιαφέρομαι για οποιαδήποτε σκύλα & # 128079 
8769	3	0	3	0	1	Δεν μπόρεσα να τραβήξω το nigga μου στο πιο υγρό σκαπάνη των ονείρων & # 128526 
8770	3	0	3	0	1	Μετρώντας χρήματα, ενώ οι σκύλες μου κοιμούνται. 
8771	3	0	0	3	2	Country Bumpkin Word of the Day: yokel http://t.co/aBpFZgJU 
8772	3	0	2	1	1	Η country country και η rap μουσική μιλούν για το ίδιο βασικό σκατά επαναλαμβανόμενα. Αυτοκίνητα / φορτηγά, σκύλες / γυναίκες, μπύρα / ναρκωτικά. Όπλα lol 
8773	3	0	3	0	1	Οι ξάδελφοι που ψάχνουν σκύλες ελπίζω RT @TheOnlyReed: THE FUCK ΕΙΝΑΙ ΑΥΤΟ; http://t.co/jLrApkDlYs 
8774	3	1	2	0	1	Οι καουμπόηδες είναι οι καλύτεροι στο NFC. Σχεδόν το χρόνο αυτοί οι φίλοι πήραν τα σκατά τους 
8775	3	0	3	0	1	Η ρωγμή της κοκαΐνης μπορεί να σας κλέψει τη σκύλα 
8776	6	1	5	0	1	Craig φωτιά που σκατά σκαπάνη 
8777	3	0	3	0	1	Cran Grape & gt 
8778	3	0	2	1	1	Σκαρφαλώστε λίγο, κάθισε στην κουκούλα και πιείτε, πρόκειται να πάρω το κόκκινο μου 
8779	6	0	0	6	2	Λαχτάρα brownies & # 128553 
8780	3	0	2	1	1	Τρελός κώλο! RT @DaRealQuitaM: Έχω ενεργήσει τόσο κακοειδής και γκέτο που έσπασα 
8781	3	0	3	0	1	Crazy bitch - Buckcherry & # 128076 
8782	3	0	3	0	1	Ο ερπυστικός θάνατος κολλήθηκε ακόμα στο κεφάλι μου 
8783	3	0	3	0	1	Σερνμένος με τη σκύλα μου, ελπίζω να μην πιάσω εξαπάτηση 
8784	3	2	1	0	0	Πλήρωμα αυχένα και νάγκου 
8785	3	0	3	0	1	Κορυφαία περικοπή και μερικά σορτς με υψηλή μέση, ώστε να μην μοιάζουν με ανήλικους γάτες lmfao 
8786	3	1	2	0	1	Τα πρόσφατα σχόλια του Cruise τον καθιστούν μεγαλύτερο douchebag από τον Charlie Sheen & amp 
8787	3	0	3	0	1	Κρουαζιέρα γύρω από το δρόμο στα 64 'μου, μπλοκάρει τις σκύλες, χαστούκι 
8788	3	0	3	0	1	Κρουαζιέρες στο go kart στο walmart που πωλεί cupcakes, προχωρήστε παραδέχομαι fagot, αυτό το σκατά είναι πιο σφιχτό από το βιασμό ~ 
8790	3	1	2	0	1	Κλάμα στο G20 ότι ορισμένοι Αμερικανοί δεν σας αρέσουν & amp; «μπορεί» να σας καλέσω ονόματα, το λέμε ότι είναι μια σκύλα 0 Μπαμπά. 
8791	3	0	3	0	1	Ο Κρίσταλ πήρε όλες τις τσάπες. 
8792	3	0	3	0	1	Cuffin αυτοί οι τσάπες εκεί που πήγατε άσχημα. Γέλασες με περηφάνια στο Cuz, όλοι έσπασαν αυτό & # 128564 
8793	3	0	3	0	1	Το μανσέτα είναι όχι. Το δαχτυλίδι μου; Μείνετε σόλο. Γιατί να είσαι σε σχέση, αν δεν αφήσεις τις τσάπες σου να πάνε; 
8794	6	1	5	0	1	Αυτό είναι το SCRUM & # 9994; #FallSevens #DisTONGA #NiniWubbs Είμαστε τελειώνοντας μερικές σκύλες & # 128170; & # 128079; # Ράγκμπι http://t.co/6VufVaO2ek 
8795	3	0	3	0	1	Γάτες, γατάκια παντού. 
8796	3	0	3	0	1	Τα σγουρά κορίτσια είναι εκεί που είναι και πρέπει να τα καταφέρεις 
8797	3	0	3	0	1	Τρέχουσα συγκίνηση-Μπλάκ σκύλα 
8798	3	0	1	2	2	Επί του παρόντος χτυπιέται με το jig Λέξη. 
8799	3	0	3	0	1	"Αυτήν τη στιγμή ακούτε το ""The Imperial March""  Παραδοσιακά, έπαιζε μόνο όταν προετοιμάζονταν να κόβουμε σκύλες. "
8800	3	0	3	0	1	Αυτήν τη στιγμή, κάθονται επιθυμώντας μια σκύλα θα. & # 128133 
8801	3	0	3	0	1	Προς το παρόν, & # 8216; Sup twat licker & # 8217; 
8802	4	3	1	0	0	Κατάρα το AVI για το Coke επειδή είναι φανταχτερός και δεν το έχει φορέσει ακόμα http://t.co/jHQPwop4wk 
8803	3	0	3	0	1	Επειδή είσαι τσαλάκια 
8804	3	2	1	0	0	Ξεσπάστηκε από ένα παχύ redneck την τελευταία ημέρα YOLO @ShawnnaSanford @ MeganMonday13 @kelsss_lynn & # 128514 
8805	3	0	3	0	1	Εξυπηρέτηση πελατών? & # 171 
8806	3	0	3	0	1	Οι πελάτες πρέπει να ενεργούν σαν να μην καταλαβαίνετε τι λένε, όχι σκύλα, δεν καταλαβαίνετε τι λέω. 
8807	3	1	2	0	1	Κόψτε deses bitches όπως το Hibachi & # 9986 
8808	3	0	3	0	1	Κόψτε αυτή τη σκύλα !! 
8809	3	0	3	0	1	Κόψτε τους niggas από τους φίλους σας, κόψτε τους σκύλους απλώς προσποιούνται 
8810	3	1	2	0	1	Κόψτε αυτές τις τσάπες τώρα που πρέπει πραγματικά, ξέρω πραγματικά κορίτσι, αλλά πιστεύω σε σένα 
8811	3	0	3	0	1	Ο χαριτωμένος έφηβος της Ιαπωνίας παίρνει το μουνί της με σφιχτό γατούλα ενώ πιπιλίζει & # 160 
8812	3	2	1	0	0	Χαριτωμένο κώλο. http://t.co/h0SQoPTYfX 
8813	3	1	2	0	1	Χαριτωμένος άντρας μπάσκετ μπήκε μέσα και μετά άνοιξε το στόμα του και ήταν αναποδογυρισμένος & # 128529 
8814	3	0	1	2	2	Χαριτωμένα χαζή θηλυκά σκουπίδια. 
8815	4	0	4	0	1	Χαριτωμένος έφηβος πλημμυρίζει το μουνί της με & # 160 
8816	6	2	4	0	1	Cutler λιγότερη ικανότητα στο QB από ένα καθυστερημένο τετραπληγικό 
8817	3	0	0	3	2	Γιατί αν είναι σκουπίδια, το λέω ότι πρέπει να επιστρέψει στη φυλακή 
8818	3	1	2	0	1	Γιατί το 187 πώς σκοτώνω αυτές τις τσάπες 
8819	3	0	2	1	1	Το μόνο μουνί άντρα μουνί το παίρνω όταν το χρειάζομαι 
8820	3	0	3	0	1	Επειδή δεν θέλουν να σωθούν RT @Gladvillian: Γιατί είναι άσχημη η αποθήκευση σκαπάνων; 
8821	3	0	3	0	1	Γιατί πώς 
8822	3	0	2	1	1	Μπορείς να κάνεις μια σκαπάνη RT @crystalFbadd δίκαιη ανταλλαγή & # 8220; @ItsElmosWorld: να κάνεις σεξ με έναν άντρα, τότε θα σου αγοράσει μια τσάντα ή θα πληρώσει το ενοίκιο σου, τι είναι αυτό; & # 8221; 
8823	3	0	3	0	1	Οι σκύλες της DCC χτύπησαν στο γρασίδι 
8824	3	0	1	2	2	DEREK JETER clap clap clapclapclap # Yankees 
8825	3	2	1	0	0	ΔΙΑΦΟΡΕΤΙΚΟΤΗΤΑ: Chcgo Blck Pstr πλημμυρισμένο με απειλές Dth Ovr Υποστήριξη υποψηφίου GOP: & # 8220 
8826	3	0	3	0	1	DMV nigguh φόρεμα αστείο σαν κόλαση 
